stratID,F_small,F_med,F_large,S_small,S_med,S_large,B,Bflux,Y,Y_small,Y_med,Y_large,E,E_small,E_med,E_large,Wmean,Winfmax,propLarge,slope,intercept,r2
7858,1.471362579,2.093153911,2.409879841,0.700951538,0.485225464,0.565369784,0.757454805,0.182461867,0.532214344,0.461436103,0.003120226,0.067658015,10,0,6,4,0.570043096,287.3404197,0.055301701,-1.110920831,-8.366685349,0.666309709
7859,2.946183462,0.693594786,0.073950125,0.028539555,0.928508779,0.670022096,1.153011363,0.320337321,0.046461618,2.58E-26,0.035682852,0.010778766,7,6,1,0,2.845507965,1685.765984,0.202699758,-0.549314021,-8.110756287,0.85917178
7860,2.307826288,0.478480262,0.557569154,0.24988938,0.173296311,0.300167924,0.939874424,0.26162708,0.401210056,0.024862085,0.368571062,0.007776908,12,5,2,5,1.833073589,300.0050797,0.022176542,-0.75707092,-8.411876149,0.79997853
7861,2.486710654,1.458777011,2.202415524,0.423816353,0.729114094,0.826527398,0.980049936,0.284054359,0.387583283,0.21641433,0.135709418,0.035459535,3,3,0,0,0.970711377,1533.206087,0.251290046,-0.662279118,-7.604542747,0.887553903
7862,0.743875591,1.363468645,2.462288604,0.092669268,0.447856102,0.017262375,0.78919707,0.206955508,0.526767684,0.289730055,0.237037629,8.07E-126,6,0,0,6,0.648883419,103.489937,8.95E-06,-15.28974486,-37.96592146,0.430126702
7863,2.127686604,2.231000109,2.17724158,0.566817641,0.076496328,0.580825078,0.771187791,0.197745241,0.622229652,0.500903663,8.18E-56,0.121325989,9,0,6,3,0.627598388,489.4593038,0.104969998,-1.150548389,-8.431764337,0.611236059
7864,0.305853605,2.08649409,2.781768102,0.882005807,0.061477483,0.671914084,0.874410135,0.183492124,0.165828365,0.165827776,4.32E-96,5.88E-07,13,1,6,6,0.711717478,24.73665839,1.67E-06,-1.70065179,-10.73320696,0.776746183
7865,2.169993978,1.34694271,1.884357232,0.566230699,0.516915653,0.061758768,0.841350641,0.232879587,0.61281754,0.218425681,0.394391859,4.34E-72,6,0,0,6,0.91555646,144.832275,6.60E-06,-8.961078055,-24.9535724,0.442270062
7866,2.559875378,0.851369884,0.249883916,0.406013331,0.990685933,0.98770178,1.085303338,0.320379986,0.156728981,0.115275159,0.034799716,0.006654106,4,4,0,0,1.242595509,1663.851116,0.228484045,-0.621108953,-7.630751958,0.905385176
7867,0.776072381,2.47316726,2.769253568,0.689820169,0.169820573,0.250672044,0.77153892,0.159749159,0.415144904,0.415144904,1.63E-57,1.57E-45,13,1,6,6,0.586044987,23.30794848,0,-9.421560759,-32.60884741,0.699471608
7868,2.850264444,2.89143362,2.066447028,0.660582465,0.900417762,0.851987131,1.06071503,0.342197457,0.142928567,0.032532822,0.103871906,0.00652384,8,5,0,3,1.454794441,703.7523495,0.049671954,-0.687111557,-7.943631745,0.840195593
7869,2.945002721,1.151870746,1.795515176,0.398516575,0.491058574,0.870266734,0.943425229,0.26811995,0.506437165,0.374990448,0.078072539,0.053374178,6,3,2,1,0.89100813,1222.143643,0.34589267,-0.712696669,-7.713460983,0.847215246
7870,0.250313428,2.527657165,1.839912692,0.697592271,0.670411704,0.035492285,0.862484645,0.180571944,0.175906439,0.175906438,1.19E-09,2.40E-74,13,1,6,6,0.681435162,23.75337461,3.05E-13,-9.853308063,-28.0171112,0.512181836
7871,0.376827102,2.759817844,2.125719604,0.999445474,0.294083632,0.639288878,0.899605092,0.187979281,0.130749786,0.130748825,3.64E-54,9.60E-07,13,1,6,6,0.778547026,25.86414094,2.61E-06,-1.648987189,-10.64413993,0.781592133
7872,0.267101727,0.500022742,2.481375754,0.383570036,0.828200652,0.878088729,0.982198074,0.298687707,0.133657594,0.051121806,0.068667431,0.013868357,0,0,0,0,0.83090197,891.854005,0.099101266,-0.705879287,-7.571196242,0.883961911
7873,2.702451281,2.500743254,1.598609712,0.521803439,0.813208349,0.989764291,1.003864098,0.288455974,0.338154534,0.242930634,0.081047142,0.014176758,3,3,0,0,0.945148903,1606.92228,0.300310647,-0.652781806,-7.567321116,0.90652763
7874,0.415096561,0.246036978,0.518477976,0.915109303,0.410727961,0.585209405,0.954011838,0.27031321,0.130528244,0.040338222,0.081714516,0.008475507,5,1,0,4,0.892502704,294.7838158,0.031299246,-0.774919918,-7.826962372,0.842227892
7875,1.75194308,0.325285426,0.751771055,0.333448688,0.626316644,0.689058269,1.021527983,0.302829133,0.223531184,0.003068441,0.217776162,0.002686581,14,6,2,6,2.355619615,254.218634,0.011714278,-0.749129863,-8.584323849,0.792770976
7876,2.118267475,2.223719851,0.816688396,0.315571593,0.305409259,0.346305022,0.785056749,0.219340316,0.696496628,0.497499635,0.034220039,0.164776953,9,0,5,4,0.68301833,577.693886,0.138474672,-1.674772714,-9.398957504,0.464117384
7877,1.457129151,2.370053519,2.479376328,0.340154416,0.037308686,0.124062015,0.659872849,0.13415517,0.736077109,0.736077109,8.24E-76,1.16E-51,12,0,6,6,0.490861486,21.74757761,0,-11.72762108,-38.04364171,0.708673777
7878,0.326893946,2.432424477,0.691359726,0.714235759,0.543159995,0.728438267,0.879007939,0.237202016,0.144671857,0.090915137,1.55E-27,0.05375672,7,0,6,1,0.559496339,794.0766361,0.225842724,-0.808657256,-7.710296014,0.833763084
7879,1.138973947,1.91850247,2.148342162,0.456150311,0.294526035,0.301241498,0.706424852,0.146712599,0.594015586,0.594015586,4.03E-12,2.15E-19,12,0,6,6,0.517396376,22.34727393,3.22E-17,-4.550058018,-17.07469942,0.689693821
7880,1.746670023,1.498807411,0.147855615,0.426219577,0.736902519,0.253794758,0.951938889,0.289717588,0.359664038,0.177823465,0.146774384,0.035066188,3,3,0,0,0.875970597,909.0962833,0.20549687,-0.695497529,-7.618818922,0.8771806
7881,2.816884532,1.149381974,0.488219176,0.819711891,0.829657638,0.686406482,0.980265827,0.311204453,0.227810248,0.068484512,0.150034983,0.009290753,1,0,0,1,0.976148504,551.2304032,0.048434976,-0.721341902,-7.724063322,0.859824934
7882,2.179347568,1.32537303,2.378650955,0.463140422,0.477379086,0.408394097,0.830630081,0.225940271,0.660662072,0.203269026,0.457393046,3.17E-19,7,0,1,6,0.955329055,127.5188311,1.72E-06,-2.752460225,-12.09665635,0.530150268
7883,2.667989178,2.398985677,1.871536211,0.987874467,0.567775262,0.092215219,0.854928633,0.174694828,0.273100615,0.273100615,2.98E-12,2.39E-54,13,1,6,6,0.771276992,27.16734991,5.58E-16,-7.770870296,-24.14949049,0.574286412
7884,2.262612244,0.237006797,0.719466847,0.279921482,0.236322233,0.230189085,1.006429227,0.291214889,0.212683571,1.90E-26,0.212683571,1.56E-13,14,6,2,6,2.580148516,98.67197672,1.43E-10,-2.135067094,-11.77900416,0.614951263
7885,1.375005199,0.555752208,0.050375228,0.644261912,0.801831868,0.158829927,1.001671123,0.305515247,0.173780206,0.101702531,0.060174525,0.01190315,2,2,0,0,0.855760652,1213.959569,0.203933637,-0.667616005,-7.511447874,0.911667341
7886,2.4138375,2.518266069,0.269518031,0.140949283,0.431192165,0.360141864,0.898266662,0.281529508,0.639493467,0.511051635,0.020677959,0.107763873,12,3,5,4,0.818942436,830.5093504,0.334896578,-1.28781131,-8.81372624,0.542953508
7887,0.091773281,0.878200854,0.625836156,0.633412915,0.036000845,0.962961003,0.925887513,0.248408681,0.044936946,0.028316395,6.28E-39,0.016620551,7,0,6,1,0.585292327,945.8680067,0.315528896,-0.796250501,-7.723165658,0.835674097
7888,1.089259457,1.5647888,2.642248819,0.085153128,0.297720296,0.871139334,0.909555636,0.270632231,0.419879115,0.347961334,2.17E-09,0.071917779,10,2,6,2,0.696186741,1002.805881,0.376007013,-0.976914034,-8.154244653,0.667160004
7889,0.121315921,0.519250154,2.570041384,0.439101276,0.743907633,0.585973416,0.953251954,0.270818386,0.143261328,0.041574818,0.10168651,2.85E-15,8,2,0,6,0.954605191,142.0131533,0.000183509,-2.233666202,-10.93159228,0.542589346
7890,1.056738253,1.786639075,0.783750175,0.126093821,0.214447023,0.678209972,0.861588543,0.252103029,0.456868304,0.343836131,1.32E-18,0.113032173,9,0,6,3,0.65324766,811.76799,0.274993974,-1.06042664,-8.237686194,0.627339954
7891,2.996419545,2.296941857,0.172562152,0.909433996,0.272036422,0.07616743,0.873322997,0.236136242,0.180850052,0.131633463,2.30E-51,0.049216589,8,0,6,2,0.579845649,635.8356778,0.222485552,-0.936072083,-7.938154673,0.692074029
7892,0.939883169,2.068775555,1.001659311,0.861562429,0.961569451,0.281750414,1.017032217,0.332777042,0.129367032,0.03394921,0.095417821,6.14E-24,8,2,0,6,1.127530144,206.5376106,3.53E-05,-3.221436105,-13.03513245,0.494161449
7893,2.643414698,2.941999598,0.308937541,0.768585494,0.873141482,0.444843344,0.972615618,0.315554629,0.297912019,0.068269918,0.222117448,0.007524653,6,3,0,3,1.03022871,481.1578925,0.033646852,-0.737348793,-7.817263688,0.84536775
7894,1.226167419,1.899219083,0.081353473,0.840764955,0.324142621,0.279096273,0.917093669,0.25157783,0.168487815,0.140302378,8.50E-38,0.028185437,8,0,6,2,0.6290969,830.4781868,0.327245733,-0.906076166,-7.929168944,0.70730412
7895,0.022290831,1.092580351,2.200785974,0.404249405,0.252209377,0.577758929,0.956706638,0.197130913,0.019874263,0.019874263,8.82E-29,1.38E-15,14,2,6,6,0.877008712,25.12472662,3.03E-15,-3.340053167,-15.70826314,0.723645409
7896,0.321759489,1.024289258,0.205573866,0.672995342,0.563654067,0.581952345,0.898990367,0.246818677,0.133608797,0.090834061,0.000155669,0.042619066,8,0,6,2,0.586930836,780.6053349,0.277879351,-0.873640508,-7.833512548,0.752150518
7897,0.456875245,0.396403866,0.52872595,0.813691256,0.347717058,0.435912649,0.904107149,0.244121197,0.209095487,0.097549671,0.09898831,0.012557506,4,1,0,3,0.786350784,210.064065,0.027122414,-0.878918828,-7.977988732,0.775156891
7898,1.765228684,2.867095061,0.981352039,0.668629222,0.038820097,0.201906188,0.72462399,0.157979054,0.634730177,0.592400927,1.93E-114,0.04232925,11,0,6,5,0.577423952,130.9136615,0.018538604,-1.823326584,-9.753445384,0.489263731
7899,2.343580968,2.442100379,0.83234795,0.755579475,0.304330329,0.700461843,0.857889559,0.234319524,0.416984413,0.318490681,8.62E-38,0.098493731,8,0,6,2,0.654427228,757.7713336,0.238247886,-0.94695883,-8.023740604,0.682633395
7900,1.844576277,2.573755358,0.632432338,0.222130493,0.113861288,0.540367862,0.847806671,0.253426892,0.597696949,0.453110757,1.66E-46,0.144586192,10,1,6,3,0.712744519,747.6294899,0.253298275,-1.353510507,-8.858125833,0.523396625
7901,1.689277767,1.203481049,2.707057832,0.990372164,0.357034243,0.25530035,0.85964617,0.177811821,0.247318051,0.247318051,1.67E-13,9.04E-43,13,1,6,6,0.753866286,26.78837796,2.22E-16,-6.496195176,-21.65790578,0.624444826
7902,0.333806184,1.440938367,2.982597401,0.096107647,0.673146292,0.236323627,0.845968775,0.221021605,0.29395674,0.174873839,0.119082901,2.13E-55,7,1,0,6,0.697402756,117.825918,2.50E-05,-7.030192576,-20.77654023,0.454024086
7903,0.673426306,0.401994178,0.890343073,0.831915907,0.466729038,0.65894396,0.924588853,0.263335585,0.225955358,0.092216521,0.123251176,0.010487662,5,1,0,4,0.835811877,320.5663955,0.033642323,-0.778425884,-7.791915008,0.84310042
7904,1.973946927,0.740621975,2.280382678,0.004902636,0.049519694,0.89008875,0.996703527,0.303146518,0.502987172,0.351346052,0.090609426,0.061031694,7,4,3,0,0.972980214,1544.273417,0.395592329,-0.688804548,-7.697005504,0.864012417
7905,1.326344742,1.086482385,1.656037439,0.66743464,0.698594316,0.832703561,0.916774545,0.256394745,0.313971865,0.212934845,0.056861801,0.044175219,1,0,1,0,0.686842666,1096.68385,0.277803114,-0.72829339,-7.583502331,0.873609077
7906,2.661745501,0.500248454,2.504466009,0.525143554,0.924118019,0.896442884,1.086402635,0.330003886,0.116804721,0.072725195,0.033882349,0.010197177,5,5,0,0,1.326337471,1427.14175,0.168875428,-0.631510482,-7.708669466,0.88782265
7907,0.702548871,0.15344284,1.611794493,0.072849654,0.547720279,0.154059233,1.036247634,0.316540996,0.146207253,0.032297229,0.113910024,2.60E-42,10,3,1,6,1.858194997,117.7852331,1.51E-05,-5.396257568,-18.03306573,0.462102529
7908,2.688084825,0.170058772,0.868870862,0.32967549,0.773747601,0.904556716,1.098300744,0.32066172,0.146059385,0.092510316,0.042200579,0.01134849,5,5,0,0,1.432861623,1673.114079,0.217600099,-0.612210246,-7.714391425,0.894910953
7909,1.218843773,0.720529075,1.93961204,0.324777217,0.42214166,0.640200591,0.888080365,0.25411048,0.461113711,0.153445073,0.29803596,0.009632679,6,0,0,6,0.941032744,352.7255899,0.029137316,-0.782710139,-7.909825027,0.827697315
7910,2.464292716,1.863078863,0.083398189,0.814189245,0.496802041,0.824492138,0.938977492,0.257108033,0.210618595,0.198228057,4.58E-28,0.012390538,8,0,6,2,0.677675969,931.4230141,0.378698616,-0.875453601,-7.9369082,0.736312058
7911,0.990890702,0.580570486,2.428064798,0.122264546,0.070009557,0.181301259,0.808440729,0.213938661,0.52121824,0.250409009,0.270809231,5.69E-51,9,1,2,6,0.767896346,76.72041702,7.43E-10,-6.614387541,-20.11337399,0.475832647
7912,1.389799875,2.932588953,1.166341947,0.963522136,0.716931853,0.860529313,0.898853497,0.238999526,0.134379728,0.092523868,1.57E-08,0.041855844,7,0,6,1,0.574922477,982.8243432,0.264735905,-0.776076859,-7.673528578,0.861089613
7913,2.713699854,2.226662379,2.066343068,0.879443659,0.333327124,0.606750409,0.785625386,0.179913084,0.454805925,0.406902935,1.28E-26,0.047902991,9,0,6,3,0.624046992,238.1357083,0.04609008,-1.053898979,-8.348463277,0.701852923
7914,0.64520827,1.138414547,0.34084026,0.849132977,0.149019683,0.036976684,0.833608897,0.181997383,0.257031755,0.243288694,1.20E-27,0.013743061,11,1,6,4,0.653830985,101.3848236,0.022270188,-1.135682098,-8.621811707,0.689709955
7915,1.81493378,0.75990402,2.342426496,0.160619341,0.41465395,0.979787462,0.977313018,0.28073084,0.418856019,0.337937032,0.060623292,0.020295694,5,3,2,0,0.866106531,1410.81707,0.381983897,-0.684946842,-7.618250754,0.888097947
7916,1.074082016,2.462277805,2.006059901,0.952380459,0.843614731,0.469461314,0.931344727,0.275761117,0.199150137,0.064632877,0.13451726,2.28E-21,6,0,0,6,0.857915355,174.8693924,1.58E-05,-2.96304408,-12.35952444,0.510122822
7917,2.190652082,1.353282879,0.321001142,0.336022801,0.272590065,0.806714935,0.937232279,0.273837637,0.483451531,0.446808106,1.15E-08,0.036643413,12,3,6,3,0.806652708,963.9833493,0.420619624,-1.034005857,-8.363571061,0.633726169
7918,2.894499123,0.527903805,0.659632903,0.540256759,0.913861796,0.468171376,1.074912541,0.339116352,0.079731792,4.07E-19,0.079731792,1.66E-10,13,6,1,6,2.461006958,133.6454106,3.65E-06,-1.603313718,-10.37731177,0.591807253
7919,2.306759058,0.42433311,0.024993444,0.95846224,0.013491643,0.960433764,0.943181528,0.255364282,0.09569519,0.093832221,1.03E-15,0.001862969,8,0,6,2,0.634279749,925.2618787,0.363815443,-0.835582439,-7.833593441,0.785355952
7920,0.889356623,0.142478188,2.904146017,0.528529887,0.635615974,0.289476302,1.046520742,0.325561872,0.124347493,0.034663668,0.089683826,2.12E-43,9,3,0,6,1.762866998,139.3622386,7.45E-05,-5.516971597,-18.18682703,0.456630037
7921,0.616736951,2.912417469,0.965829568,0.369761801,0.223253576,0.402351785,0.781855547,0.196173302,0.364952655,0.308124587,1.99E-62,0.056828068,10,0,6,4,0.539532469,249.6308177,0.055183488,-1.279455566,-8.621050968,0.581065775
7922,1.588463203,2.16596574,0.108604764,0.600075978,0.727524146,0.040255585,0.917007081,0.27344218,0.350987539,0.203980558,0.110004252,0.037002728,3,1,0,2,0.753101085,686.8319775,0.238620478,-0.831813997,-7.805505949,0.75891642
7923,0.813383523,2.441167323,0.97647239,0.47933227,0.772769223,0.536849082,0.875804413,0.259215483,0.404274728,0.166440011,0.237497276,0.000337441,6,0,0,6,0.793684681,192.5568623,0.000320351,-1.140404229,-8.492785324,0.698516307
7924,0.253164547,2.766088361,0.314950057,0.953649149,0.875043517,0.351389077,0.917954898,0.268811157,0.127844357,0.026114934,0.081038224,0.020691199,2,0,0,2,0.705645589,359.6569828,0.062738374,-0.819411319,-7.736471441,0.810524903
7925,1.856886273,0.854302354,0.243875358,0.230941825,0.324089533,0.264708092,0.916755589,0.273276234,0.458541789,0.223920643,0.170190856,0.064430291,7,3,2,2,0.878700181,790.2470681,0.213151901,-0.745947688,-7.733110488,0.822438583
7926,1.744618523,0.966737206,2.890782975,0.104144081,0.689446024,0.885319457,0.994372673,0.28716063,0.383013126,0.202458396,0.141516557,0.039038173,5,4,1,0,1.005898787,1717.417923,0.264011299,-0.657275842,-7.608370365,0.888443031
7927,2.945230166,1.553164469,1.775624968,0.227317379,0.033525791,0.669084007,0.846188748,0.259345336,0.747458265,0.569230015,4.13E-11,0.17822825,11,2,6,3,0.788255534,851.3567034,0.239692105,-1.226542436,-8.73679882,0.569836575
7928,1.055593468,0.645861793,2.940923757,0.015088824,0.543801156,0.23063719,0.950458193,0.274315334,0.415567158,0.054098449,0.361468709,2.22E-47,10,3,1,6,1.641330178,128.1446931,3.84E-06,-6.023603326,-19.26169211,0.457353851
7929,1.943085336,2.353446103,0.191131719,0.235961817,0.682410009,0.006080298,0.89033852,0.270136814,0.538500993,0.207652442,0.279177922,0.051670629,6,3,0,3,0.894476228,528.4006975,0.141585489,-0.884079175,-8.007913495,0.700558107
7930,0.686598397,0.168060933,2.780946963,0.752828521,0.7143758,0.238292329,1.031512693,0.326292871,0.11687191,0.04021805,0.07665386,1.20E-52,9,3,0,6,1.341288408,166.6755241,0.000247068,-6.615306767,-20.21812189,0.448251264
7931,1.937446891,0.373537952,2.140739867,0.38980755,0.737648102,0.799624072,1.049331022,0.321248643,0.188212736,0.0525065,0.120014171,0.015692065,6,5,0,1,1.384805835,1118.488398,0.11131125,-0.653729495,-7.826231015,0.865360749
7932,2.893863488,0.394343672,1.621654315,0.457614142,0.419808324,0.277716878,0.984175842,0.279015413,0.302734554,9.43E-09,0.302734545,1.30E-26,14,6,2,6,2.5776148,103.8654821,9.41E-09,-3.62232398,-14.79047088,0.515690619
7933,1.155745412,2.579012184,2.412384153,0.585668119,0.841147033,0.501369565,0.966463701,0.314260145,0.292458776,0.068259261,0.224199514,3.65E-19,7,1,0,6,1.033972662,233.2599091,9.41E-06,-2.682333513,-11.87676942,0.51645444
7934,1.523527853,1.710589985,0.481046556,0.293812304,0.301770532,0.411052275,0.846729082,0.24308155,0.514954445,0.392184519,0.000819746,0.12195018,9,0,6,3,0.680061342,714.3396693,0.245194929,-1.30997075,-8.706860204,0.516299896
7935,0.182431292,1.005421733,2.172992795,0.537183432,0.803121077,0.664607807,0.965731951,0.288979556,0.159800375,0.043067117,0.116733257,1.86E-09,8,2,0,6,0.983953011,171.9505106,8.12E-05,-1.533291954,-9.46079664,0.60897581
7936,2.357183107,2.106571181,2.322578337,0.522064738,0.449130561,0.490786179,0.753623369,0.183237267,0.796974773,0.422471515,0.374502886,3.72E-07,7,0,1,6,0.757738995,103.3973398,6.33E-07,-1.81870538,-10.00016154,0.608042711
7937,1.504450052,1.835116111,2.21327515,0.492441972,0.018326838,0.745235025,0.859821253,0.235827148,0.465392262,0.362869104,2.48E-72,0.102523159,8,0,6,2,0.662004472,927.8640053,0.271698924,-0.892088178,-7.946565133,0.716446445
7938,0.878178994,2.52933624,0.053145424,0.814802573,0.552749119,0.058602466,0.919150435,0.250842495,0.135265876,0.114272705,1.36E-32,0.02099317,8,0,6,2,0.61772339,834.1039086,0.32787095,-0.885227675,-7.887333652,0.730169599
7939,0.624789935,0.2745105,2.909237697,0.525363761,0.811522298,0.795407027,1.030175476,0.326916106,0.119845712,0.043914744,0.069214596,0.006716372,5,2,0,3,1.136077805,656.1587395,0.049792001,-0.710824416,-7.800142585,0.849800631
7940,0.50804303,1.286193945,0.0792355,0.160393375,0.313009381,0.822377692,0.936590539,0.263485719,0.193215509,0.180876404,6.01E-23,0.012339105,9,1,6,2,0.666895219,908.8186099,0.392187474,-0.926265146,-8.035541932,0.699832074
7941,0.12353129,2.073003058,2.181018295,0.598989824,0.66639084,0.857709977,0.888543245,0.233909366,0.090208809,0.049737601,6.05E-15,0.040471208,6,0,6,0,0.543147732,980.0427084,0.228442287,-0.772804309,-7.659772935,0.875991763
7942,1.048206123,0.86103387,2.209682436,0.336994554,0.36242646,0.134913102,0.83611216,0.225132294,0.524415197,0.231958947,0.292456249,1.69E-59,7,1,0,6,0.815275248,114.3869066,1.56E-05,-7.493028154,-21.82832257,0.45064295
7943,2.196370466,1.009400724,0.820356925,0.368614883,0.155171054,0.456990295,0.831277984,0.239663591,0.596752041,0.275425949,0.220704329,0.100621762,6,1,2,3,0.77574209,524.4942213,0.119841711,-1.017508584,-8.207725241,0.648211712
7944,2.851768655,2.960507599,2.979009397,0.536215232,0.541047016,0.050116274,0.744904214,0.182259634,0.851989293,0.4459699,0.406019394,7.45E-118,7,0,1,6,0.781722757,122.4517171,4.11E-07,-14.40230654,-36.26046376,0.431985895
7945,2.372384401,0.405027,1.427235916,0.445853726,0.792676318,0.331039236,1.036128465,0.315997703,0.197303977,9.40E-07,0.197303037,8.49E-23,13,6,1,6,2.481901224,136.6000973,5.65E-06,-3.061075991,-13.41445135,0.497373517
7946,1.419112723,2.099996866,0.316397671,0.509373529,0.330447679,0.049742238,0.812413592,0.216918122,0.468867986,0.376036848,1.75E-17,0.092831138,9,0,6,3,0.613498137,555.9453774,0.191950803,-1.303311576,-8.631170498,0.503544856
7947,1.117347169,2.007165288,0.291927792,0.453163618,0.391808522,0.795269946,0.925482957,0.259059083,0.298767944,0.26611284,4.29E-30,0.032655105,9,1,6,2,0.696481141,926.608101,0.380225763,-0.931414235,-8.068244828,0.689347075
