stratID,F_small,F_med,F_large,S_small,S_med,S_large,B,Bflux,Y,E,E_small,E_med,E_large,Wmean,Winfmax,propLarge,slope,intercept,r2
7894,0.566459176,1.5516191,1.35140709,0.75073281,0.073353983,0.622694628,0.886628575,0.212344396,0.097622773,3,0,3,0,0.664428441,60.13795969,0.257707867,-0.792633835,-7.796888628,0.804673582
7895,1.00621237,2.020377851,1.346576117,0.830668926,0.706171808,0.311066955,0.983739826,0.26134061,0.148435983,4,1,0,3,1.368067401,95.36536332,3.72E-09,-4.776775581,-16.46552922,0.471205348
7896,2.41558587,2.762045697,0.148197697,0.226656175,0.629549548,0.20553694,1.021932541,0.286403149,0.302724235,2,2,0,0,1.477160468,191.9098788,0.170184416,-0.625817716,-7.812973364,0.870528691
7897,0.772238157,0.271154718,1.751237527,0.835262068,0.493189555,0.667632811,0.953316989,0.247230653,0.076700814,0,0,0,0,0.791127546,94.5270389,0.202592435,-0.718204059,-7.590648337,0.844839813
7898,1.307748645,2.652687408,2.656365214,0.899784503,0.58219771,0.09407369,0.941793679,0.158412041,0.095778459,7,1,3,3,1.041647158,27.03882905,1.68E-13,-17.30442145,-43.28589163,0.450044105
7899,2.676407187,2.104115808,1.229631162,0.659325407,0.864430194,0.877554116,1.010395531,0.28259168,0.088512353,0,0,0,0,0.957547782,128.7741889,0.220514634,-0.663792085,-7.570767892,0.889729177
7900,2.905327046,2.014474077,2.36981088,0.974064424,0.982063198,0.388746818,1.038294627,0.278433459,0.043029541,5,2,0,3,1.59842072,87.38730564,1.47E-08,-5.396568069,-17.90383779,0.464921646
7901,0.074525777,2.613357845,1.311772106,0.100927196,0.363417346,0.068498036,0.930755946,0.151960069,0.066701903,7,1,3,3,0.943689178,24.73229462,0,-15.82975745,-50.05647628,0.706453899
7902,2.246543399,2.237997035,0.724949139,0.092817926,0.868545215,0.848718878,1.140781925,0.291142325,0.055499305,4,3,1,0,2.601119188,413.9719486,0.224467094,-0.564331637,-8.07678968,0.856256381
7903,1.284846504,2.900469898,1.09572914,0.300367134,0.161824729,0.289252518,0.763034316,0.179051733,0.535698609,5,0,3,2,0.700696826,39.59376242,0.083422192,-1.846773669,-9.745767696,0.414848557
7904,1.670395548,0.825744153,0.049286573,0.793473182,0.835861783,0.635343611,0.999921385,0.276196989,0.05237852,0,0,0,0,0.882735814,116.2226045,0.227773888,-0.661157533,-7.520973449,0.91261434
7905,0.59467411,2.971943953,1.285535554,0.771673932,0.747329348,0.669558974,0.973877924,0.265471078,0.081439913,0,0,0,0,0.864026965,105.9586641,0.178708226,-0.704702316,-7.59440138,0.853335064
7906,2.229224366,1.865237104,0.653626281,0.18584458,0.512081401,0.716397697,0.987854824,0.277682427,0.392361301,2,2,0,0,1.078922892,123.3914506,0.372036671,-0.680229587,-7.754249984,0.845476449
7907,1.136544388,0.034099716,0.166786803,0.643647823,0.668117268,0.751732462,1.018924282,0.285887441,0.045403406,0,0,0,0,0.961152587,129.9344521,0.200311774,-0.655962188,-7.545994016,0.905473129
7908,1.637744275,1.793227643,0.186935727,0.252484862,0.324522028,0.941464301,0.949001542,0.267568274,0.342809081,5,1,3,1,0.896992905,66.79653269,0.450057547,-1.282143033,-8.851824016,0.442502094
7909,1.891993928,2.607892383,2.833533447,0.231526097,0.106748203,0.944595033,0.951054593,0.273560789,0.384593407,5,1,3,1,0.926943378,66.50237051,0.455953524,-1.326079359,-8.95628374,0.440067933
7910,0.342525432,0.625421003,2.478102183,0.62985583,0.935698968,0.013474016,1.049871566,0.29074062,0.049443359,6,2,1,3,1.724189958,90.73426869,1.15E-08,-36.3508223,-82.44705256,0.417682847
7911,2.379586774,2.892120457,0.07976282,0.379367872,0.277184386,0.475412335,0.93413833,0.2644504,0.394048047,5,1,3,1,0.910070493,66.30937704,0.423196553,-1.347344925,-8.976942065,0.42121694
7912,2.4367126,1.76023523,1.930857211,0.485827083,0.985067721,0.702894194,1.084978185,0.31396663,0.029870383,7,3,1,3,2.879407925,142.0040026,0.003237693,-0.857905423,-9.005774735,0.747508855
7913,2.535251753,1.572379169,2.879708893,0.784231132,0.893598274,0.7999685,1.016034666,0.283334159,0.049267036,0,0,0,0,0.953789775,128.8097813,0.199780848,-0.67064568,-7.567334939,0.878026118
7914,0.671472119,2.045843611,1.593191744,0.555601036,0.192319351,0.661921734,0.909343756,0.232203918,0.160436965,4,0,3,1,0.730703748,64.48257366,0.341094051,-0.959735063,-8.138746134,0.656667269
7915,2.582708309,0.463323776,1.586361404,0.818884921,0.208058443,0.202505663,0.895101638,0.138248989,0.203846385,7,1,3,3,1.02336327,27.29278801,5.21E-13,-6.838922464,-21.81556138,0.542668655
7916,2.341012083,2.647562887,2.303550702,0.332538494,0.001914222,0.979287541,0.950824943,0.270791421,0.389426222,5,1,3,1,0.936579109,67.71072648,0.454148849,-1.320132897,-8.953053586,0.438146569
7917,0.066881507,2.652511087,1.958028881,0.899461793,0.064595455,0.397286415,0.970097166,0.169988652,0.02080498,7,1,3,3,1.015406224,26.02105514,0,-7.30218886,-27.27188722,0.696266019
7918,0.041790418,1.738827141,0.397696357,0.745165569,0.219358692,0.182549962,0.963443799,0.166239884,0.026494985,7,1,3,3,0.996395475,25.64167308,8.77E-12,-2.792736058,-14.08079215,0.748396948
7919,2.890362277,1.70312933,0.196491886,0.716470888,0.110012564,0.65685036,0.926138261,0.236886346,0.111060017,4,0,3,1,0.741157371,64.58535546,0.364853747,-1.000818853,-8.226808728,0.611331644
7920,2.314192143,1.853860161,1.129306808,0.864156398,0.772262363,0.57689209,1.003483666,0.272979457,0.097403177,1,0,0,1,1.13622918,125.0585959,0.089816817,-0.706172911,-7.780935587,0.830448786
7921,0.086212809,2.111807521,1.752505456,0.620818347,0.432342478,0.224983905,0.938168042,0.154929735,0.064557074,7,1,3,3,0.961595348,25.12603432,0,-10.70960116,-36.26003641,0.707535538
7922,2.696513636,0.206574953,0.866936442,0.095542483,0.30821958,0.363823317,1.022919936,0.277018224,0.177299469,7,3,1,3,2.870933072,128.178002,8.15E-15,-2.603805881,-13.04404381,0.601121395
7923,1.019994651,2.238855973,0.384217608,0.269468126,0.467112485,0.426131524,0.885545268,0.245533992,0.358449283,1,0,0,1,0.809120584,67.67199449,0.253565965,-1.067498905,-8.311218604,0.55422088
7924,2.286173706,1.46998605,1.761875107,0.174621813,0.204004617,0.539629947,0.901131594,0.261169853,0.565163529,4,1,2,1,0.934165907,76.07953032,0.336684245,-1.189083076,-8.671899087,0.505450985
7925,0.199898724,2.350796197,1.741868061,0.641810624,0.949873742,0.632997444,1.038844148,0.281780992,0.03419435,2,1,0,1,1.263111115,146.9859963,0.09648663,-0.691289844,-7.810324422,0.825984295
7926,1.482953083,1.406294583,2.796052136,0.159434707,0.042641737,0.232038941,0.621899919,0.097231671,0.766940976,6,0,3,3,0.545906848,18.37141952,0,-6.635933805,-21.00911226,0.586857308
7927,0.920813355,1.683911329,1.91116752,0.152621092,0.958090677,0.478443172,1.084241068,0.314352656,0.029986807,7,3,1,3,2.879179559,132.8625531,3.33E-17,-3.424256365,-14.63235572,0.56763848
7928,2.940098634,2.580138276,2.440514674,0.259641923,0.544233903,0.824802049,0.979044394,0.282649589,0.438327438,3,2,0,1,1.082371547,105.3296284,0.398128034,-0.792229315,-8.00325961,0.734788892
7929,0.823981032,0.169235322,1.075258579,0.30717115,0.860452664,0.346942809,1.084621803,0.314669065,0.027757064,7,3,1,3,2.883125467,132.4399332,1.72E-16,-4.592289944,-17.06786159,0.53071266
7930,1.110548106,1.38333643,2.288679736,0.606981822,0.663825984,0.679478172,0.972827052,0.269441118,0.147398181,0,0,0,0,0.906464522,111.4474254,0.192724538,-0.710616105,-7.635647658,0.82352996
7931,1.150138492,0.413619515,2.722105486,0.493037681,0.233564939,0.185064183,0.917436603,0.222945043,0.364505105,4,1,0,3,1.360250866,74.93974348,2.70E-08,-10.90079653,-29.26488372,0.438229214
7932,0.259772857,0.14620487,1.240479625,0.768342327,0.750388291,0.480822819,1.034989795,0.277663022,0.051668678,5,2,0,3,1.594962795,88.66411697,2.53E-07,-2.197526168,-11.24986853,0.54697724
7933,0.861716382,1.408363121,2.615069365,0.50114034,0.791159382,0.737163727,1.006610601,0.286082815,0.119206992,0,0,0,0,0.996331201,130.613918,0.198168316,-0.683129407,-7.631267649,0.846726941
7934,1.313050958,0.980149922,0.026031757,0.742934863,0.782134401,0.141050575,0.984889125,0.272077793,0.067735199,0,0,0,0,0.858214747,108.4530679,0.224169129,-0.66833629,-7.527666568,0.909607125
7935,0.547597319,1.39207851,1.336833351,0.214698645,0.199558784,0.283591339,0.765663675,0.119359981,0.376408923,6,0,3,3,0.686312201,21.06805869,0.000431699,-1.982945795,-10.55771577,0.581149851
7936,1.069085193,0.901298723,2.819445964,0.030019955,0.2083464,0.097251601,0.820187029,0.179154097,0.617223999,5,1,1,3,1.164880953,60.59951415,3.92E-11,-17.5441457,-43.14241853,0.432981367
7937,1.654640914,0.6721423,2.787234867,0.359576808,0.64954018,0.632693004,1.056813046,0.301699795,0.135758951,3,2,0,1,1.523976852,191.2181087,0.127352014,-0.671101114,-7.909105609,0.800471024
7938,2.118223953,0.570265993,0.273848072,0.360904241,0.35142441,0.773736243,0.965647355,0.268179423,0.322510453,2,1,0,1,0.966451306,97.33077529,0.369737141,-0.730127257,-7.796469243,0.820507557
7939,1.968525777,1.848760747,1.288393213,0.956912214,0.045478565,0.858303728,0.928420431,0.233270857,0.025661337,4,0,3,1,0.707959346,62.5635008,0.351238765,-0.939046541,-8.09533483,0.674947947
7940,2.614219171,0.603451533,0.113930105,0.835375536,0.710927669,0.413942528,1.002891823,0.279635748,0.065221192,0,0,0,0,0.979529359,122.1832924,0.150947263,-0.667536989,-7.588341997,0.894495351
7941,1.852116658,0.26263743,0.189014214,0.097841041,0.429204945,0.85043188,1.066949415,0.278200467,0.226851601,3,2,1,0,1.322686928,209.4277388,0.326421389,-0.610350935,-7.669140894,0.903847538
7942,0.688890409,1.370104701,0.619367897,0.445440015,0.623606557,0.23314636,0.983009818,0.279017277,0.254300438,5,2,0,3,1.464184404,107.2444183,5.87E-09,-2.600886137,-11.98664794,0.522981587
7943,0.207116196,1.684318045,2.697560367,0.606848662,0.971219272,0.382854459,1.042154341,0.283540488,0.047635047,5,2,0,3,1.634832983,88.66184379,1.22E-08,-5.687583446,-18.52410898,0.462802455
7944,2.404451852,2.059861998,1.586623446,0.737512459,0.369523634,0.925723727,0.936053424,0.239624348,0.089077145,4,0,3,1,0.748719034,64.37753842,0.382877037,-1.050920579,-8.328557211,0.572603587
7945,2.66603621,0.67014894,2.978826229,0.352264106,0.721456785,0.130300808,1.064353052,0.306355725,0.099423025,7,3,1,3,2.80837998,139.6405537,1.01E-12,-15.22156516,-38.94721488,0.437045378
7946,0.117643654,0.877395255,2.970107956,0.139664943,0.214983266,0.971235553,0.934719013,0.239365694,0.050308947,4,0,3,1,0.730173498,62.88927078,0.377366855,-1.041240345,-8.293217431,0.583695034
7947,1.954125427,0.559423076,1.61355377,0.102901349,0.488335748,0.284823879,0.991005165,0.261254482,0.305515118,7,3,1,3,2.831582975,136.7460972,1.60E-10,-4.456727712,-16.53128924,0.48607224
7948,1.551919718,1.771110409,2.126293042,0.619566595,0.642125478,0.400711556,1.015663333,0.301451293,0.191826043,4,1,0,3,1.571742287,116.5088642,2.93E-09,-3.390557804,-13.65412745,0.495373553
7949,1.102197998,1.549893502,0.374327872,0.807414943,0.383923244,0.163516549,0.878308115,0.167497027,0.133537798,4,0,3,1,0.837312098,50.2795775,0.078421694,-0.972824109,-8.349037401,0.689222598
7950,1.872257202,0.97002229,1.549185284,0.00477733,0.468467195,0.170134068,0.968659317,0.25323897,0.398309313,6,3,0,3,2.867822575,152.2856228,1.10E-09,-7.053868287,-21.86888489,0.448967333
7951,2.426352323,1.756133906,2.737513909,0.103345854,0.4063147,0.900633539,0.976979103,0.293733262,0.485277596,5,2,2,1,1.033621213,79.97390071,0.46918367,-1.091237436,-8.559652207,0.541885213
7952,1.468285216,0.909793843,0.476157608,0.656666727,0.041454755,0.003252082,0.823326687,0.113575012,0.365667936,7,1,3,3,0.945673607,26.57800248,0,-7.133931421,-26.08945665,0.715316353
7953,1.694043119,1.334876888,1.497598435,0.093985403,0.167334668,0.782882587,0.950593422,0.286858765,0.429030668,6,2,3,1,0.929620949,67.63090858,0.448870673,-1.351500591,-9.006291388,0.45176645
7954,2.287668515,0.330294853,2.865741035,0.978556524,0.20123485,0.921872409,0.937258943,0.240412291,0.025330429,2,0,1,1,0.724097424,66.03413971,0.348816258,-0.917721814,-8.036817727,0.679642543
7955,2.572279755,1.068667575,2.816466937,0.52371845,0.834074353,0.237016395,1.074305984,0.310937518,0.066536196,7,3,1,3,2.827018908,137.4452701,1.07E-14,-9.899628254,-27.96116709,0.458353842
7956,0.324873729,2.411935704,0.182587438,0.013526328,0.449736966,0.081716962,0.867102158,0.230439256,0.211556299,4,0,3,1,0.686983707,54.81897607,0.27514614,-1.320856194,-8.690594079,0.430750212
7957,1.379052544,1.578438387,2.603959207,0.002405483,0.562790151,0.21703953,1.025629507,0.294154739,0.258706563,6,3,0,3,2.819542158,178.5338643,5.42E-10,-9.813703921,-27.51661417,0.437164238
7958,1.685206606,0.870871146,0.975487943,0.730391898,0.716201688,0.512130531,1.039238812,0.29529704,0.110808567,5,2,0,3,1.786849426,120.8117326,0.000839918,-0.91313227,-8.607835805,0.72186555
7959,2.243245383,0.905214676,1.005753254,0.395203579,0.816775452,0.571919041,1.075178202,0.311184702,0.063450811,7,3,1,3,2.830694085,137.8061922,0.000287573,-1.009783468,-9.349254074,0.720687022
7960,1.387423608,1.723041994,2.497310237,0.235793214,0.118765253,0.332947748,0.690503096,0.133528152,0.663453299,5,0,3,2,0.633912554,26.66151477,0.01936087,-2.140335792,-10.40926763,0.455596642
7961,1.090612018,0.224932692,0.591895909,0.323147075,0.395476971,0.406385986,1.016517284,0.274499503,0.197961967,6,2,1,3,2.366251705,114.3337805,3.11E-05,-1.160668954,-9.564653335,0.701474527
7962,0.381465449,1.232190829,0.051535033,0.095594118,0.884502714,0.545905076,1.025107424,0.291373991,0.085393049,0,0,0,0,1.016659451,139.199112,0.203405353,-0.648069869,-7.571810383,0.906650851
7963,0.029297954,2.776104752,1.383693293,0.295096689,0.221673767,0.846936513,0.928143596,0.233360495,0.021004944,4,0,3,1,0.705672569,62.3365343,0.350610224,-0.938083758,-8.089860535,0.676107064
7964,0.207774564,1.758750601,1.426640395,0.691291239,0.314478755,0.712422729,0.91913256,0.230619117,0.047549663,4,0,3,1,0.700203934,62.38234664,0.335330736,-0.892409636,-8.001489505,0.720446982
7965,2.353651203,0.74242885,1.351826765,0.396020832,0.813565681,0.238094608,1.076124054,0.311586404,0.059626347,7,3,1,3,2.835019465,136.5906852,5.40E-15,-6.528591867,-20.99172207,0.485721397
7966,0.250177869,1.437706439,1.0953647,0.57053896,0.722836749,0.765657709,0.975404055,0.265242622,0.064965383,0,0,0,0,0.826805322,103.5776553,0.221627057,-0.692267968,-7.551968778,0.876479521
7967,1.486013699,0.402345717,0.253431689,0.06646723,0.371592193,0.047638647,0.987579073,0.256921578,0.291030283,7,3,1,3,2.849125629,130.4141084,8.98E-08,-1.516823662,-10.58721436,0.655165759
7968,2.569518455,1.679004917,0.6262536,0.223630614,0.40645236,0.526524126,0.936522048,0.266572711,0.496305214,4,2,1,1,1.043699119,97.52520028,0.331420258,-0.807255383,-8.000048293,0.724951158
7969,1.735764093,2.080362111,0.925886346,0.415474332,0.855917634,0.059440655,1.071748078,0.310042259,0.076327251,7,3,1,3,2.817053558,138.6416188,1.35E-14,-9.5740305,-27.29596816,0.457270211
7970,1.043990694,0.921205106,0.733084981,0.768064618,0.866555988,0.095008087,1.046349194,0.296159095,0.076813828,5,2,0,3,1.76239985,108.7881547,3.21E-08,-6.382480482,-20.0052569,0.452289717
7971,0.800727913,2.055337472,1.474001412,0.341888088,0.684898155,0.146399027,1.024788293,0.306604205,0.199209696,4,1,0,3,1.719880723,125.7510815,1.27E-09,-9.369154542,-26.1709202,0.439671931
7972,0.480737375,1.402085442,0.497290424,0.344379131,0.86558472,0.564647879,1.057486872,0.302405294,0.07789313,2,1,0,1,1.50157462,168.3564196,0.08145413,-0.667004383,-7.900784362,0.844000744
7973,0.152480566,1.999643658,1.804716677,0.372161192,0.624264506,0.397677153,0.932757914,0.224027785,0.166370993,4,1,0,3,1.126907885,68.40497382,2.82E-09,-3.59183645,-13.91515822,0.499128015
7974,0.117177758,0.214333478,1.564919855,0.663566675,0.529307537,0.796135094,0.966809719,0.257263384,0.03742025,0,0,0,0,0.774956179,94.1540054,0.254686292,-0.692952647,-7.538033063,0.887304144
7975,2.686885251,2.863131537,1.944012296,0.781318634,0.740931629,0.570870305,1.019049242,0.286977374,0.126132027,2,0,0,2,1.331660926,134.3749085,0.056928013,-0.728097992,-7.944495229,0.791742581
7976,2.019514905,1.372113258,1.299626946,0.130288046,0.123117121,0.793306771,0.950357842,0.28702336,0.456291685,6,2,3,1,0.957286085,67.43413924,0.449734484,-1.386072094,-9.102741968,0.450520465
7977,1.164444273,0.92557438,1.143535527,0.754802108,0.100189246,0.210979347,0.866822561,0.128413929,0.256487859,7,1,3,3,0.973067443,26.62843377,0,-5.992474468,-23.151635,0.713305166
7978,2.808539512,1.538982526,2.318344295,0.081431031,0.721284761,0.211480571,1.056967546,0.303557052,0.127306726,7,3,1,3,2.795875323,142.5728678,1.22E-11,-9.462928931,-26.90423484,0.446972992
7979,2.839361588,2.87814939,1.594847107,0.896122338,0.273142717,0.313415993,0.938629134,0.156790311,0.106738568,7,1,3,3,1.051177082,27.26223531,0,-7.815603102,-28.80330549,0.694863614
7980,0.296807913,2.084934783,0.858417587,0.542511617,0.076104453,0.458824454,0.852489147,0.199409705,0.15377235,4,0,3,1,0.659552131,50.31062429,0.172719385,-0.841687931,-7.884496765,0.786261242
7981,0.614404387,2.505946923,1.77117691,0.89935164,0.159281824,0.072196299,0.947163517,0.160882317,0.078742335,7,1,3,3,1.029910283,26.72459333,0,-21.36362362,-68.11892933,0.677440432
7982,2.922659829,1.973322181,1.746109848,0.53282826,0.181128584,0.89510012,0.943411712,0.255794682,0.277428476,5,1,3,1,0.854786984,67.45414641,0.431566677,-1.255212894,-8.787616686,0.45498709
7983,0.240172694,2.257222017,1.305396252,0.860379768,0.034710739,0.984144555,0.933707338,0.23512958,0.012909885,4,0,3,1,0.713314463,62.24316003,0.361269168,-0.972325899,-8.15963123,0.640206375
7984,0.382457362,2.60167402,0.01655978,0.409855123,0.918784668,0.612593016,1.013995982,0.282525001,0.056211154,0,0,0,0,0.929191988,126.1678154,0.223636845,-0.652598874,-7.52629692,0.914406753
7985,2.090205862,1.295924664,2.826761303,0.341943152,0.633243347,0.613131849,1.054081974,0.296297479,0.169636848,5,3,0,2,2.830350265,215.0838482,0.029971605,-0.713701633,-8.578489682,0.737835501
7986,0.785866145,0.80680655,2.068939446,0.260122285,0.913055804,0.218561669,1.085515532,0.314850499,0.025125319,7,3,1,3,2.887927759,132.1793446,3.55E-17,-9.340240011,-26.94128288,0.471631322
7987,2.9324781,1.783578458,1.890608342,0.190039362,0.832259169,0.116959046,1.072248949,0.310215505,0.074403108,7,3,1,3,2.818887256,138.4074414,1.14E-14,-12.13959305,-32.61539822,0.448088772
7988,0.372954595,1.184721585,1.579066414,0.778804187,0.741112621,0.510813677,1.023408222,0.280366913,0.099198369,5,2,0,3,1.609616576,107.6912848,3.55E-05,-1.106606165,-8.939043285,0.673049482
7989,0.798886076,0.43729296,1.511334049,0.515388063,0.088600912,0.649060396,0.912119928,0.23557791,0.176773626,3,0,2,1,0.744190961,66.76315364,0.339768042,-0.939521832,-8.094498319,0.66600276
7990,2.961382849,1.162658625,0.362272188,0.824736094,0.934485666,0.995628816,1.00300218,0.274889623,0.031284544,0,0,0,0,0.870094365,115.8471644,0.229460218,-0.66155768,-7.509870963,0.913868476
7991,0.293744265,0.227139959,0.896982444,0.019217036,0.588499988,0.300416906,1.030814176,0.286730433,0.124425435,5,2,0,3,1.774261143,104.5808839,1.08E-07,-3.606235743,-14.25107196,0.488148022
7992,2.766804951,1.464731122,2.077396807,0.165887593,0.861600229,0.430769758,1.072968047,0.31046613,0.071646717,7,3,1,3,2.821619707,138.0713276,1.18E-14,-4.225699161,-16.16401412,0.522023858
